SaleID,Date,CustomerID,ProductID,Quantity,Channel,City
S01266,2024-02-26,CUST-145,PROD-034,112,Traditional Trade,Garut Kab.
S01267,2024-09-29,CUST-156,PROD-021,46,E-commerce,Kuningan
S01268,2024-06-27,CUST-178,PROD-013,142,Traditional Trade,Karawang
S01269,2024-08-31,CUST-090,PROD-025,235,Distributor,Cimahi
S01270,2024-01-16,CUST-136,PROD-021,330,Distributor,Indramayu
S01271,2024-02-02,CUST-162,PROD-001,78,Traditional Trade,Purwakarta
S01272,2024-09-18,CUST-059,PROD-005,39,E-commerce,Tasikmalaya Kab.
S01273,2024-01-28,CUST-018,PROD-022,20,Traditional Trade,Bogor
S01274,2024-01-28,CUST-095,PROD-007,28,E-commerce,Pangandaran
S01275,2024-01-05,CUST-187,PROD-013,181,Modern Trade,Pangandaran
S01276,2024-12-18,CUST-155,PROD-023,235,Distributor,Tasikmalaya Kab.
S01277,2024-09-29,CUST-016,PROD-021,32,E-commerce,Cimahi
S01278,2024-04-20,CUST-010,PROD-006,29,E-commerce,Kuningan
S01279,2024-04-05,CUST-104,PROD-020,45,E-commerce,Karawang
S01280,2024-04-19,CUST-076,PROD-012,358,Distributor,Bekasi Kab.
S01281,2024-10-19,CUST-150,PROD-040,54,Traditional Trade,Purwakarta
S01282,2024-08-24,CUST-016,PROD-009,27,E-commerce,Cimahi
S01283,2024-03-07,CUST-012,PROD-028,30,Traditional Trade,Cirebon
S01284,2024-03-04,CUST-075,PROD-011,436,Distributor,Bandung Barat
S01285,2024-02-07,CUST-179,PROD-032,395,Distributor,Depok
S01286,2024-08-24,CUST-129,PROD-011,43,Traditional Trade,Sukabumi
S01287,2024-10-13,CUST-027,PROD-024,202,Modern Trade,Bandung
S01288,2024-03-28,CUST-195,PROD-015,57,Traditional Trade,Tasikmalaya
S01289,2024-01-09,CUST-012,PROD-035,26,Traditional Trade,Cirebon
S01290,2024-02-01,CUST-030,PROD-017,6,E-commerce,Banjar
S01291,2024-12-22,CUST-009,PROD-025,56,Traditional Trade,Garut
S01292,2024-04-05,CUST-053,PROD-035,79,Traditional Trade,Bogor Kab.
S01293,2024-10-16,CUST-189,PROD-019,22,E-commerce,Cirebon Kab.
S01294,2024-08-11,CUST-054,PROD-031,47,E-commerce,Tasikmalaya
S01295,2024-04-27,CUST-165,PROD-017,77,Traditional Trade,Karawang
S01296,2024-03-12,CUST-193,PROD-023,38,Modern Trade,Tasikmalaya Kab.
S01297,2024-02-15,CUST-170,PROD-001,180,Modern Trade,Bogor Kab.
S01298,2024-08-07,CUST-049,PROD-010,131,Modern Trade,Pangandaran
S01299,2024-10-19,CUST-004,PROD-008,168,Modern Trade,Cirebon
S01300,2024-08-18,CUST-192,PROD-026,90,Traditional Trade,Cirebon
S01301,2024-07-05,CUST-079,PROD-034,46,E-commerce,Bogor Kab.
S01302,2024-01-17,CUST-179,PROD-019,53,Distributor,Depok
S01303,2024-12-22,CUST-091,PROD-014,11,Modern Trade,Subang
S01304,2024-10-31,CUST-200,PROD-008,5,E-commerce,Garut Kab.
S01305,2024-04-04,CUST-188,PROD-001,88,Modern Trade,Bekasi Kab.
S01306,2024-12-25,CUST-079,PROD-025,19,E-commerce,Bogor Kab.
S01307,2024-08-02,CUST-159,PROD-024,175,Modern Trade,Garut Kab.
S01308,2024-07-26,CUST-103,PROD-020,63,Traditional Trade,Tasikmalaya
S01309,2024-10-05,CUST-111,PROD-030,287,Distributor,Sukabumi
S01310,2024-11-04,CUST-200,PROD-005,8,E-commerce,Garut Kab.
S01311,2024-08-22,CUST-058,PROD-003,20,E-commerce,Sukabumi
S01312,2024-02-18,CUST-082,PROD-032,213,Modern Trade,Tasikmalaya Kab.
S01313,2024-04-16,CUST-132,PROD-017,4,E-commerce,Cimahi
S01314,2024-12-10,CUST-022,PROD-005,102,Distributor,Cianjur
S01315,2024-03-17,CUST-131,PROD-011,111,Traditional Trade,Sukabumi
S01316,2024-04-25,CUST-079,PROD-038,39,E-commerce,Bogor Kab.
S01317,2024-05-23,CUST-099,PROD-004,125,Traditional Trade,Purwakarta
S01318,2024-05-28,CUST-175,PROD-039,173,Modern Trade,Purwakarta
S01319,2024-08-06,CUST-038,PROD-019,491,Distributor,Purwakarta
S01320,2024-12-14,CUST-161,PROD-039,24,Modern Trade,Purwakarta
S01321,2024-03-21,CUST-176,PROD-023,10,Modern Trade,Cirebon
S01322,2024-02-15,CUST-193,PROD-017,146,Modern Trade,Tasikmalaya Kab.
S01323,2024-03-10,CUST-117,PROD-013,23,E-commerce,Cirebon
S01324,2024-11-27,CUST-026,PROD-027,26,E-commerce,Pangandaran
S01325,2024-08-18,CUST-136,PROD-001,281,Distributor,Indramayu
S01326,2024-04-02,CUST-050,PROD-002,237,Distributor,Sukabumi
S01327,2024-11-06,CUST-038,PROD-018,67,Distributor,Purwakarta
S01328,2024-11-19,CUST-138,PROD-036,234,Modern Trade,Kuningan
S01329,2024-11-15,CUST-042,PROD-033,109,Traditional Trade,Kuningan
S01330,2024-12-07,CUST-037,PROD-036,255,Distributor,Indramayu
S01331,2024-03-24,CUST-154,PROD-002,235,Distributor,Bekasi
S01332,2024-10-09,CUST-140,PROD-004,1,E-commerce,Bekasi
S01333,2024-06-06,CUST-049,PROD-016,216,Modern Trade,Pangandaran
S01334,2024-11-14,CUST-142,PROD-004,278,Distributor,Cirebon Kab.
S01335,2024-09-25,CUST-046,PROD-009,118,Distributor,Bekasi
S01336,2024-10-20,CUST-163,PROD-021,146,Traditional Trade,Tasikmalaya Kab.
S01337,2024-08-22,CUST-029,PROD-023,79,Traditional Trade,Tasikmalaya Kab.
S01338,2024-03-05,CUST-012,PROD-002,55,Traditional Trade,Cirebon
S01339,2024-07-11,CUST-116,PROD-003,5,E-commerce,Cianjur
S01340,2024-12-27,CUST-082,PROD-023,237,Modern Trade,Tasikmalaya Kab.
S01341,2024-12-12,CUST-044,PROD-026,280,Modern Trade,Tasikmalaya
S01342,2024-01-17,CUST-194,PROD-007,208,Modern Trade,Kuningan
S01343,2024-03-02,CUST-002,PROD-036,5,E-commerce,Ciamis
S01344,2024-02-19,CUST-187,PROD-033,24,Modern Trade,Pangandaran
S01345,2024-09-23,CUST-017,PROD-036,34,Traditional Trade,Cianjur
S01346,2024-11-06,CUST-138,PROD-004,225,Modern Trade,Kuningan
S01347,2024-03-14,CUST-018,PROD-023,39,Traditional Trade,Bogor
S01348,2024-06-25,CUST-022,PROD-025,118,Distributor,Cianjur
S01349,2024-11-13,CUST-083,PROD-026,445,Distributor,Cirebon Kab.
S01350,2024-09-27,CUST-058,PROD-028,20,E-commerce,Sukabumi
S01351,2024-07-09,CUST-053,PROD-028,50,Traditional Trade,Bogor Kab.
S01352,2024-07-29,CUST-001,PROD-021,130,Traditional Trade,Depok
S01353,2024-06-26,CUST-061,PROD-010,297,Distributor,Bandung Barat
S01354,2024-04-05,CUST-159,PROD-027,94,Modern Trade,Garut Kab.
S01355,2024-07-19,CUST-031,PROD-015,57,Modern Trade,Cirebon Kab.
S01356,2024-09-04,CUST-066,PROD-017,240,Modern Trade,Cimahi
S01357,2024-11-23,CUST-147,PROD-039,3,E-commerce,Bandung
S01358,2024-08-15,CUST-053,PROD-035,93,Traditional Trade,Bogor Kab.
S01359,2024-10-12,CUST-095,PROD-005,27,E-commerce,Pangandaran
S01360,2024-02-29,CUST-150,PROD-016,56,Traditional Trade,Purwakarta
S01361,2024-06-07,CUST-023,PROD-023,26,Traditional Trade,Cirebon Kab.
S01362,2024-01-04,CUST-143,PROD-039,471,Distributor,Cimahi
S01363,2024-03-23,CUST-154,PROD-009,148,Distributor,Bekasi
S01364,2024-09-24,CUST-131,PROD-033,135,Traditional Trade,Sukabumi
S01365,2024-12-29,CUST-087,PROD-035,137,Distributor,Subang
S01366,2024-02-07,CUST-148,PROD-040,8,E-commerce,Bogor
S01367,2024-05-04,CUST-125,PROD-024,48,E-commerce,Bekasi
S01368,2024-11-01,CUST-109,PROD-024,122,Traditional Trade,Tasikmalaya
S01369,2024-03-12,CUST-040,PROD-024,48,Modern Trade,Garut
S01370,2024-07-15,CUST-121,PROD-019,18,E-commerce,Bogor
S01371,2024-09-27,CUST-039,PROD-039,109,Traditional Trade,Purwakarta
S01372,2024-08-08,CUST-120,PROD-025,155,Modern Trade,Cimahi
S01373,2024-03-08,CUST-200,PROD-031,16,E-commerce,Garut Kab.
S01374,2024-04-20,CUST-018,PROD-038,121,Traditional Trade,Bogor
S01375,2024-10-24,CUST-169,PROD-025,5,Traditional Trade,Ciamis
S01376,2024-07-14,CUST-198,PROD-027,166,Distributor,Bandung
S01377,2024-01-03,CUST-155,PROD-032,433,Distributor,Tasikmalaya Kab.
S01378,2024-10-12,CUST-143,PROD-011,75,Distributor,Cimahi
S01379,2024-01-14,CUST-037,PROD-005,485,Distributor,Indramayu
S01380,2024-10-04,CUST-186,PROD-033,16,Traditional Trade,Tasikmalaya
S01381,2024-03-11,CUST-005,PROD-019,42,Traditional Trade,Cimahi
S01382,2024-12-19,CUST-073,PROD-016,21,E-commerce,Cimahi
S01383,2024-04-23,CUST-135,PROD-035,178,Modern Trade,Bandung
S01384,2024-04-13,CUST-041,PROD-011,13,E-commerce,Cirebon Kab.
S01385,2024-02-25,CUST-010,PROD-011,12,E-commerce,Kuningan
S01386,2024-04-07,CUST-190,PROD-010,13,E-commerce,Cirebon Kab.
S01387,2024-11-24,CUST-154,PROD-034,195,Distributor,Bekasi
S01388,2024-12-30,CUST-068,PROD-005,19,E-commerce,Bogor
S01389,2024-04-24,CUST-024,PROD-023,57,Modern Trade,Bekasi Kab.
S01390,2024-06-02,CUST-078,PROD-025,208,Modern Trade,Sukabumi Kab.
S01391,2024-09-21,CUST-169,PROD-029,75,Traditional Trade,Ciamis
S01392,2024-11-27,CUST-193,PROD-040,101,Modern Trade,Tasikmalaya Kab.
S01393,2024-07-30,CUST-145,PROD-013,90,Traditional Trade,Garut Kab.
S01394,2024-04-30,CUST-109,PROD-032,87,Traditional Trade,Tasikmalaya
S01395,2024-05-11,CUST-024,PROD-034,57,Modern Trade,Bekasi Kab.
S01396,2024-09-08,CUST-155,PROD-012,78,Distributor,Tasikmalaya Kab.
S01397,2024-01-02,CUST-007,PROD-024,185,Modern Trade,Depok
S01398,2024-08-09,CUST-073,PROD-040,19,E-commerce,Cimahi
S01399,2024-04-20,CUST-107,PROD-021,103,Traditional Trade,Karawang
S01400,2024-10-29,CUST-099,PROD-029,51,Traditional Trade,Purwakarta
S01401,2024-02-05,CUST-122,PROD-023,93,Traditional Trade,Bogor
S01402,2024-07-28,CUST-012,PROD-033,64,Traditional Trade,Cirebon
S01403,2024-06-15,CUST-085,PROD-008,185,Modern Trade,Sukabumi Kab.
S01404,2024-08-17,CUST-003,PROD-013,20,E-commerce,Purwakarta
S01405,2024-01-25,CUST-079,PROD-005,37,E-commerce,Bogor Kab.
S01406,2024-07-25,CUST-085,PROD-010,156,Modern Trade,Sukabumi Kab.
S01407,2024-07-17,CUST-010,PROD-014,42,E-commerce,Kuningan
S01408,2024-07-17,CUST-033,PROD-024,382,Distributor,Majalengka
S01409,2024-08-03,CUST-046,PROD-011,288,Distributor,Bekasi
S01410,2024-08-30,CUST-059,PROD-003,12,E-commerce,Tasikmalaya Kab.
S01411,2024-11-02,CUST-052,PROD-029,482,Distributor,Sumedang
S01412,2024-03-29,CUST-006,PROD-030,147,Traditional Trade,Pangandaran
S01413,2024-11-08,CUST-130,PROD-037,197,Modern Trade,Depok
S01414,2024-06-22,CUST-029,PROD-007,72,Traditional Trade,Tasikmalaya Kab.
S01415,2024-01-30,CUST-119,PROD-017,83,Traditional Trade,Majalengka
S01416,2024-01-23,CUST-168,PROD-020,17,E-commerce,Majalengka
S01417,2024-04-15,CUST-097,PROD-011,79,Traditional Trade,Karawang
S01418,2024-10-24,CUST-189,PROD-025,23,E-commerce,Cirebon Kab.
S01419,2024-09-14,CUST-196,PROD-024,19,Traditional Trade,Depok
S01420,2024-10-26,CUST-068,PROD-002,31,E-commerce,Bogor
S01421,2024-06-29,CUST-157,PROD-027,94,Traditional Trade,Subang
S01422,2024-05-28,CUST-190,PROD-019,7,E-commerce,Cirebon Kab.
S01423,2024-02-25,CUST-060,PROD-029,17,Traditional Trade,Pangandaran
S01424,2024-04-13,CUST-124,PROD-037,13,E-commerce,Garut Kab.
S01425,2024-05-24,CUST-084,PROD-011,235,Modern Trade,Bandung Barat
S01426,2024-02-03,CUST-041,PROD-019,10,E-commerce,Cirebon Kab.
S01427,2024-03-16,CUST-113,PROD-028,251,Modern Trade,Bandung
S01428,2024-08-01,CUST-065,PROD-039,189,Modern Trade,Cirebon Kab.
S01429,2024-09-29,CUST-192,PROD-021,130,Traditional Trade,Cirebon
S01430,2024-12-31,CUST-079,PROD-026,27,E-commerce,Bogor Kab.
S01431,2024-12-11,CUST-063,PROD-022,104,Traditional Trade,Purwakarta
S01432,2024-08-17,CUST-176,PROD-006,199,Modern Trade,Cirebon
S01433,2024-05-16,CUST-148,PROD-011,16,E-commerce,Bogor
S01434,2024-08-15,CUST-118,PROD-014,21,E-commerce,Garut
S01435,2024-10-25,CUST-037,PROD-036,65,Distributor,Indramayu
S01436,2024-02-14,CUST-064,PROD-040,17,Traditional Trade,Depok
S01437,2024-05-10,CUST-086,PROD-002,37,Traditional Trade,Bogor Kab.
S01438,2024-11-13,CUST-133,PROD-020,231,Distributor,Cirebon Kab.
S01439,2024-04-28,CUST-034,PROD-022,78,Modern Trade,Garut Kab.
S01440,2024-07-21,CUST-039,PROD-039,56,Traditional Trade,Purwakarta
S01441,2024-07-28,CUST-067,PROD-004,1,E-commerce,Purwakarta
S01442,2024-03-07,CUST-062,PROD-029,44,E-commerce,Ciamis
S01443,2024-04-22,CUST-088,PROD-024,463,Distributor,Indramayu
S01444,2024-04-15,CUST-152,PROD-001,456,Distributor,Bogor
S01445,2024-01-11,CUST-131,PROD-024,83,Traditional Trade,Sukabumi
S01446,2024-01-10,CUST-109,PROD-030,20,Traditional Trade,Tasikmalaya
S01447,2024-11-10,CUST-199,PROD-012,22,Traditional Trade,Tasikmalaya
S01448,2024-03-30,CUST-089,PROD-019,227,Modern Trade,Purwakarta
S01449,2024-06-30,CUST-067,PROD-037,17,E-commerce,Purwakarta
S01450,2024-04-05,CUST-079,PROD-040,11,E-commerce,Bogor Kab.
S01451,2024-12-13,CUST-178,PROD-004,56,Traditional Trade,Karawang
S01452,2024-03-26,CUST-029,PROD-015,60,Traditional Trade,Tasikmalaya Kab.
S01453,2024-05-22,CUST-074,PROD-020,29,E-commerce,Bogor Kab.
S01454,2024-11-23,CUST-032,PROD-020,487,Distributor,Tasikmalaya
S01455,2024-11-14,CUST-087,PROD-021,58,Distributor,Subang
S01456,2024-03-07,CUST-039,PROD-010,149,Traditional Trade,Purwakarta
S01457,2024-11-02,CUST-137,PROD-030,27,E-commerce,Kuningan
S01458,2024-06-05,CUST-101,PROD-024,31,Modern Trade,Cianjur
S01459,2024-06-15,CUST-142,PROD-040,121,Distributor,Cirebon Kab.
S01460,2024-02-20,CUST-068,PROD-040,3,E-commerce,Bogor
S01461,2024-01-31,CUST-192,PROD-038,103,Traditional Trade,Cirebon
S01462,2024-09-25,CUST-148,PROD-003,32,E-commerce,Bogor
S01463,2024-06-21,CUST-028,PROD-029,181,Modern Trade,Cirebon Kab.
S01464,2024-05-26,CUST-014,PROD-008,127,Traditional Trade,Pangandaran
S01465,2024-09-25,CUST-172,PROD-029,140,Distributor,Kuningan
S01466,2024-10-14,CUST-077,PROD-010,233,Modern Trade,Banjar
S01467,2024-02-29,CUST-116,PROD-005,36,E-commerce,Cianjur
S01468,2024-08-05,CUST-167,PROD-011,261,Modern Trade,Depok
S01469,2024-02-20,CUST-028,PROD-004,265,Modern Trade,Cirebon Kab.
S01470,2024-10-07,CUST-192,PROD-035,17,Traditional Trade,Cirebon
S01471,2024-08-22,CUST-089,PROD-040,127,Modern Trade,Purwakarta
S01472,2024-12-18,CUST-032,PROD-012,484,Distributor,Tasikmalaya
S01473,2024-01-27,CUST-137,PROD-021,50,E-commerce,Kuningan
S01474,2024-01-22,CUST-156,PROD-016,13,E-commerce,Kuningan
S01475,2024-04-01,CUST-095,PROD-014,33,E-commerce,Pangandaran
S01476,2024-03-27,CUST-017,PROD-021,99,Traditional Trade,Cianjur
S01477,2024-03-23,CUST-117,PROD-027,25,E-commerce,Cirebon
S01478,2024-12-03,CUST-077,PROD-036,177,Modern Trade,Banjar
S01479,2024-03-24,CUST-055,PROD-001,96,Modern Trade,Subang
S01480,2024-03-30,CUST-010,PROD-001,38,E-commerce,Kuningan
S01481,2024-10-11,CUST-080,PROD-022,52,Distributor,Banjar
S01482,2024-06-02,CUST-134,PROD-015,120,Traditional Trade,Bandung Barat
S01483,2024-10-20,CUST-176,PROD-020,25,Modern Trade,Cirebon
S01484,2024-01-26,CUST-116,PROD-003,2,E-commerce,Cianjur
S01485,2024-06-17,CUST-195,PROD-014,27,Traditional Trade,Tasikmalaya
S01486,2024-01-13,CUST-169,PROD-009,102,Traditional Trade,Ciamis
S01487,2024-01-25,CUST-079,PROD-019,30,E-commerce,Bogor Kab.
S01488,2024-12-03,CUST-060,PROD-040,14,Traditional Trade,Pangandaran
S01489,2024-02-22,CUST-042,PROD-034,69,Traditional Trade,Kuningan
S01490,2024-07-05,CUST-116,PROD-004,22,E-commerce,Cianjur
S01491,2024-05-10,CUST-109,PROD-033,56,Traditional Trade,Tasikmalaya
S01492,2024-04-18,CUST-071,PROD-037,115,Traditional Trade,Bogor Kab.
S01493,2024-12-01,CUST-156,PROD-002,33,E-commerce,Kuningan
S01494,2024-01-09,CUST-102,PROD-027,25,E-commerce,Tasikmalaya Kab.
S01495,2024-08-25,CUST-013,PROD-017,263,Distributor,Cianjur
S01496,2024-12-20,CUST-015,PROD-031,16,E-commerce,Bogor Kab.
S01497,2024-07-17,CUST-036,PROD-006,137,Traditional Trade,Sukabumi Kab.
S01498,2024-12-12,CUST-015,PROD-031,37,E-commerce,Bogor Kab.
S01499,2024-01-21,CUST-117,PROD-003,23,E-commerce,Cirebon
S01500,2024-05-15,CUST-075,PROD-040,155,Distributor,Bandung Barat
S01501,2024-03-26,CUST-056,PROD-003,95,Traditional Trade,Sumedang
S01502,2024-09-26,CUST-095,PROD-033,12,E-commerce,Pangandaran
S01503,2024-12-26,CUST-132,PROD-013,10,E-commerce,Cimahi
S01504,2024-03-25,CUST-052,PROD-021,169,Distributor,Sumedang
S01505,2024-08-21,CUST-138,PROD-037,170,Modern Trade,Kuningan
S01506,2024-03-10,CUST-173,PROD-016,217,Modern Trade,Depok
S01507,2024-07-19,CUST-084,PROD-021,164,Modern Trade,Bandung Barat
S01508,2024-06-08,CUST-029,PROD-013,11,Traditional Trade,Tasikmalaya Kab.
S01509,2024-12-23,CUST-053,PROD-004,104,Traditional Trade,Bogor Kab.
S01510,2024-08-05,CUST-157,PROD-031,78,Traditional Trade,Subang
S01511,2024-04-19,CUST-151,PROD-009,142,Traditional Trade,Subang
S01512,2024-02-13,CUST-185,PROD-033,61,Traditional Trade,Karawang
S01513,2024-02-26,CUST-178,PROD-037,34,Traditional Trade,Karawang
S01514,2024-03-17,CUST-021,PROD-037,268,Modern Trade,Bandung Barat
S01515,2024-03-24,CUST-112,PROD-024,18,Traditional Trade,Cianjur
S01516,2024-11-16,CUST-171,PROD-025,81,Traditional Trade,Bekasi
S01517,2024-07-17,CUST-138,PROD-029,229,Modern Trade,Kuningan
S01518,2024-07-02,CUST-076,PROD-040,281,Distributor,Bekasi Kab.
S01519,2024-02-13,CUST-030,PROD-036,49,E-commerce,Banjar
S01520,2024-11-19,CUST-125,PROD-015,38,E-commerce,Bekasi
S01521,2024-09-22,CUST-051,PROD-018,151,Modern Trade,Depok
S01522,2024-01-26,CUST-161,PROD-020,260,Modern Trade,Purwakarta
S01523,2024-09-14,CUST-146,PROD-005,30,E-commerce,Bogor
S01524,2024-07-10,CUST-078,PROD-018,149,Modern Trade,Sukabumi Kab.
S01525,2024-02-01,CUST-022,PROD-040,191,Distributor,Cianjur
S01526,2024-06-05,CUST-064,PROD-001,133,Traditional Trade,Depok
S01527,2024-06-16,CUST-021,PROD-019,27,Modern Trade,Bandung Barat
S01528,2024-03-02,CUST-129,PROD-023,68,Traditional Trade,Sukabumi
S01529,2024-12-15,CUST-107,PROD-026,100,Traditional Trade,Karawang
S01530,2024-11-16,CUST-116,PROD-029,28,E-commerce,Cianjur
S01531,2024-08-27,CUST-124,PROD-034,28,E-commerce,Garut Kab.
S01532,2024-06-07,CUST-143,PROD-019,279,Distributor,Cimahi
S01533,2024-05-11,CUST-036,PROD-018,29,Traditional Trade,Sukabumi Kab.
S01534,2024-08-20,CUST-047,PROD-002,184,Modern Trade,Garut
S01535,2024-07-11,CUST-182,PROD-027,34,Traditional Trade,Banjar
S01536,2024-01-24,CUST-032,PROD-006,214,Distributor,Tasikmalaya
S01537,2024-06-27,CUST-186,PROD-039,106,Traditional Trade,Tasikmalaya
S01538,2024-11-03,CUST-174,PROD-006,422,Distributor,Karawang
S01539,2024-06-06,CUST-054,PROD-006,42,E-commerce,Tasikmalaya
S01540,2024-01-20,CUST-161,PROD-031,78,Modern Trade,Purwakarta
S01541,2024-10-25,CUST-167,PROD-040,17,Modern Trade,Depok
S01542,2024-03-11,CUST-023,PROD-030,127,Traditional Trade,Cirebon Kab.
S01543,2024-03-26,CUST-171,PROD-021,101,Traditional Trade,Bekasi
S01544,2024-03-02,CUST-183,PROD-018,105,Traditional Trade,Bandung Barat
S01545,2024-04-14,CUST-002,PROD-023,1,E-commerce,Ciamis
S01546,2024-10-09,CUST-194,PROD-038,16,Modern Trade,Kuningan
S01547,2024-06-30,CUST-166,PROD-023,120,Modern Trade,Garut
S01548,2024-03-12,CUST-157,PROD-028,91,Traditional Trade,Subang
S01549,2024-11-24,CUST-110,PROD-036,195,Modern Trade,Depok
S01550,2024-11-25,CUST-124,PROD-025,24,E-commerce,Garut Kab.
S01551,2024-11-22,CUST-067,PROD-007,14,E-commerce,Purwakarta
S01552,2024-03-21,CUST-071,PROD-018,91,Traditional Trade,Bogor Kab.
S01553,2024-06-03,CUST-164,PROD-020,127,Traditional Trade,Sukabumi Kab.
S01554,2024-12-27,CUST-029,PROD-005,12,Traditional Trade,Tasikmalaya Kab.
S01555,2024-10-17,CUST-119,PROD-018,68,Traditional Trade,Majalengka
S01556,2024-01-11,CUST-165,PROD-040,140,Traditional Trade,Karawang
S01557,2024-01-26,CUST-113,PROD-033,195,Modern Trade,Bandung
S01558,2024-06-08,CUST-045,PROD-015,131,Traditional Trade,Bogor
S01559,2024-12-04,CUST-016,PROD-035,32,E-commerce,Cimahi
S01560,2024-07-08,CUST-031,PROD-001,58,Modern Trade,Cirebon Kab.
S01561,2024-06-21,CUST-162,PROD-021,134,Traditional Trade,Purwakarta
S01562,2024-02-09,CUST-050,PROD-008,176,Distributor,Sukabumi
S01563,2024-08-22,CUST-193,PROD-007,186,Modern Trade,Tasikmalaya Kab.
S01564,2024-11-08,CUST-122,PROD-040,94,Traditional Trade,Bogor
S01565,2024-04-27,CUST-190,PROD-040,27,E-commerce,Cirebon Kab.
S01566,2024-10-19,CUST-171,PROD-030,33,Traditional Trade,Bekasi
S01567,2024-12-21,CUST-184,PROD-038,338,Distributor,Sukabumi Kab.
S01568,2024-03-12,CUST-015,PROD-035,28,E-commerce,Bogor Kab.
S01569,2024-07-02,CUST-176,PROD-002,92,Modern Trade,Cirebon
S01570,2024-04-02,CUST-049,PROD-008,121,Modern Trade,Pangandaran
S01571,2024-10-28,CUST-172,PROD-038,203,Distributor,Kuningan
S01572,2024-07-24,CUST-010,PROD-004,50,E-commerce,Kuningan
S01573,2024-08-14,CUST-020,PROD-037,33,Traditional Trade,Pangandaran
S01574,2024-10-31,CUST-070,PROD-021,143,Traditional Trade,Majalengka
S01575,2024-05-01,CUST-008,PROD-013,222,Modern Trade,Tasikmalaya Kab.
S01576,2024-12-06,CUST-173,PROD-009,111,Modern Trade,Depok
S01577,2024-07-06,CUST-034,PROD-029,223,Modern Trade,Garut Kab.
S01578,2024-02-29,CUST-179,PROD-024,353,Distributor,Depok
S01579,2024-09-08,CUST-004,PROD-016,164,Modern Trade,Cirebon
S01580,2024-10-28,CUST-108,PROD-012,128,Traditional Trade,Bandung
S01581,2024-04-10,CUST-167,PROD-002,209,Modern Trade,Depok
S01582,2024-11-18,CUST-024,PROD-019,177,Modern Trade,Bekasi Kab.
S01583,2024-12-03,CUST-055,PROD-030,247,Modern Trade,Subang
S01584,2024-03-31,CUST-026,PROD-016,31,E-commerce,Pangandaran
S01585,2024-12-26,CUST-025,PROD-024,115,Traditional Trade,Bandung Barat
S01586,2024-02-22,CUST-036,PROD-013,28,Traditional Trade,Sukabumi Kab.
S01587,2024-03-11,CUST-071,PROD-005,27,Traditional Trade,Bogor Kab.
S01588,2024-03-07,CUST-186,PROD-023,20,Traditional Trade,Tasikmalaya
S01589,2024-11-29,CUST-012,PROD-038,31,Traditional Trade,Cirebon
S01590,2024-08-21,CUST-129,PROD-031,137,Traditional Trade,Sukabumi
S01591,2024-02-26,CUST-116,PROD-017,8,E-commerce,Cianjur
S01592,2024-05-28,CUST-178,PROD-003,39,Traditional Trade,Karawang
S01593,2024-08-07,CUST-153,PROD-026,247,Distributor,Bandung
S01594,2024-02-01,CUST-133,PROD-013,223,Distributor,Cirebon Kab.
S01595,2024-11-26,CUST-083,PROD-038,267,Distributor,Cirebon Kab.
S01596,2024-11-02,CUST-196,PROD-022,60,Traditional Trade,Depok
S01597,2024-06-24,CUST-006,PROD-021,131,Traditional Trade,Pangandaran
S01598,2024-12-22,CUST-026,PROD-029,39,E-commerce,Pangandaran
S01599,2024-05-14,CUST-113,PROD-039,161,Modern Trade,Bandung
S01600,2024-12-27,CUST-103,PROD-005,142,Traditional Trade,Tasikmalaya
S01601,2024-08-26,CUST-120,PROD-014,47,Modern Trade,Cimahi
S01602,2024-08-14,CUST-183,PROD-018,13,Traditional Trade,Bandung Barat
S01603,2024-03-02,CUST-167,PROD-004,187,Modern Trade,Depok
S01604,2024-11-26,CUST-009,PROD-033,73,Traditional Trade,Garut
S01605,2024-05-20,CUST-045,PROD-039,9,Traditional Trade,Bogor
S01606,2024-03-01,CUST-014,PROD-020,88,Traditional Trade,Pangandaran
S01607,2024-01-05,CUST-112,PROD-013,143,Traditional Trade,Cianjur
S01608,2024-07-17,CUST-055,PROD-036,251,Modern Trade,Subang
S01609,2024-07-03,CUST-137,PROD-004,27,E-commerce,Kuningan
S01610,2024-09-20,CUST-015,PROD-035,29,E-commerce,Bogor Kab.
S01611,2024-11-28,CUST-037,PROD-008,184,Distributor,Indramayu
S01612,2024-01-31,CUST-178,PROD-040,71,Traditional Trade,Karawang
S01613,2024-09-26,CUST-127,PROD-036,73,Traditional Trade,Depok
S01614,2024-03-08,CUST-117,PROD-006,13,E-commerce,Cirebon
S01615,2024-11-18,CUST-084,PROD-022,21,Modern Trade,Bandung Barat
S01616,2024-11-07,CUST-072,PROD-006,332,Distributor,Sumedang
